ORIGINAL ORDER,MONTH,HABITAT,PLOP,SUB,TAG,INDICADOR,FAMILY,Nombre científico,GENERO,Especie,B,F,UF,RF,D,OBS,N,DATE,YEAR,TEMPERATURE,RAIN,GENERO_limpio,Rol_Agroforestal
73251,12,Bosque de Tierra Firme,TF5,4a,978,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,hojas nuevas,0,2016-12-16,2016,,,Swartzia,Ingeniero del Suelo - Fijador N
73255,12,Bosque de Tierra Firme,TF5,4b,983,NO,Bignonaceae,Jacaranda copaia subsp. spectabilis (Mart. ex DC.) A.H.Gentry,Jacaranda,copaia subsp. spectabilis,0,0,0,0,0,,0,2016-12-16,2016,,,Jacaranda,Ingeniero del Suelo - Pionera
73258,12,Bosque de Tierra Firme,TF5,4b,986,NO,Sapotaceae,Pouteria tarapotensis (Eichler ex Pierre) Baehni,Pouteria,tarapotensis,0,0,3,3,0,,1,2016-12-16,2016,,,Pouteria,Estrella Comercial - Frutal
73259,12,Bosque de Tierra Firme,TF5,4b,2577,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,0,0,0,,0,2016-12-16,2016,,,Inga,Ingeniero del Suelo - Fijador N
73260,12,Bosque de Tierra Firme,TF5,4b,988,NO,Moraceae,Brosimum acutifolium subsp. obovatum (Ducke) C.C.Berg,Brosimum,acutifolium subsp. obovatum,0,0,0,0,0,desfoliado,0,2016-12-16,2016,,,Brosimum,Caja Fuerte - Maderable
73262,12,Bosque de Tierra Firme,TF5,4b,990,NO,Sapotaceae,Pouteria tarapotensis (Eichler ex Pierre) Baehni,Pouteria,tarapotensis,0,0,2,0,0,,1,2016-12-16,2016,,,Pouteria,Estrella Comercial - Frutal
73266,12,Bosque de Tierra Firme,TF5,4b,994,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,0,0,0,,0,2016-12-16,2016,,,Inga,Ingeniero del Suelo - Fijador N
73273,12,Bosque de Tierra Firme,TF5,5a,994A,NO,Apocynaceae,Aspidosperma rigidum Rusby,Aspidosperma,rigidum,0,0,0,0,0,,0,2016-12-16,2016,,,Aspidosperma,Caja Fuerte - Maderable
73276,12,Bosque de Tierra Firme,TF5,5b,998,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2016-12-16,2016,,,Swartzia,Ingeniero del Suelo - Fijador N
73279,12,Bosque de Tierra Firme,TF5,5b,958A,NO,Apocynaceae,Aspidosperma vargasii A.DC.,Aspidosperma,vargasii,0,0,0,0,0,,0,2016-12-16,2016,,,Aspidosperma,Caja Fuerte - Maderable
74578,1,Bosque de Tierra Firme,TF1,1a,501,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Swartzia,Ingeniero del Suelo - Fijador N
74581,1,Bosque de Tierra Firme,TF1,1a,504,NO,Fabaceae,Swartzia tomentifera (Ducke) Ducke,Swartzia,tomentifera,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Swartzia,Ingeniero del Suelo - Fijador N
74583,1,Bosque de Tierra Firme,TF1,1a,506,NO,Apocynaceae,Aspidosperma nitidum Benth. ex Müll.Arg.,Aspidosperma,nitidum,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Aspidosperma,Caja Fuerte - Maderable
74590,1,Bosque de Tierra Firme,TF1,1b,512,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
74591,1,Bosque de Tierra Firme,TF1,1b,513,NO,Euphorbiaceae,Croton sp.,Croton,sp,0,0,0,0,0,muerto,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Croton,Estrella Comercial - Industrial
74597,1,Bosque de Tierra Firme,TF1,2a,2179,NO,Arecaceae,Bactris gasipaes Kunth,Bactris,gasipaes,0,1,0,0,0,,1,2017-01-15,2017,27.14354838709677,221.10000000000002,Bactris,Estrella Comercial - Frutal
74611,1,Bosque de Tierra Firme,TF1,2b,2176,NO,Fabaceae,Inga sp. 1,Inga,sp,0,0,3,0,0,,1,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
74612,1,Bosque de Tierra Firme,TF1,2b,2175,NO,Sapotaceae,Pouteria sp. 3,Pouteria,sp,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
74614,1,Bosque de Tierra Firme,TF1,2b,528,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,hojas nuevas,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Erythrina,Ingeniero del Suelo - Fijador N
74615,1,Bosque de Tierra Firme,TF1,2b,529,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,hojas nuevas,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Erythrina,Ingeniero del Suelo - Fijador N
74617,1,Bosque de Tierra Firme,TF1,2b,2173,NO,Fabaceae,Inga sp. 1,Inga,sp,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
74627,1,Bosque de Tierra Firme,TF1,3a,2163,NO,Fabaceae,Inga sp. 1,Inga,sp,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
74636,1,Bosque de Tierra Firme,TF1,3b,547,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Erythrina,Ingeniero del Suelo - Fijador N
74642,1,Bosque de Tierra Firme,TF1,4a,2161,NO,Fabaceae,Inga sp. 1,Inga,sp,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
74643,1,Bosque de Tierra Firme,TF1,4a,2160,NO,Sapotaceae,Pouteria sp. 3,Pouteria,sp,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
74649,1,Bosque de Tierra Firme,TF1,4b,559,NO,Sapotaceae,Pouteria pariry (Ducke) Baehni,Pouteria,pariry,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
74653,1,Bosque de Tierra Firme,TF1,5a,564,NO,Fabaceae,Hymenaea courbaril L.,Hymenaea,courbaril,0,0,3,0,0,,1,2017-01-15,2017,27.14354838709677,221.10000000000002,Hymenaea,Estrella Comercial - Frutal
74667,1,Bosque de Tierra Firme,TF1,5b,2154,NO,Arecaceae,Bactris gasipaes Kunth,Bactris,gasipaes,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Bactris,Estrella Comercial - Frutal
74673,1,Bosque de Tierra Firme,TF1,6a,580,NO,Sapotaceae,Pouteria sp. 3,Pouteria,sp,0,0,0,0,0,liana,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
74674,1,Bosque de Tierra Firme,TF1,6a,581,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Swartzia,Ingeniero del Suelo - Fijador N
74677,1,Bosque de Tierra Firme,TF1,6b,589,NO,Fabaceae,Hymenaea courbaril L.,Hymenaea,courbaril,0,0,3,0,0,,1,2017-01-15,2017,27.14354838709677,221.10000000000002,Hymenaea,Estrella Comercial - Frutal
74695,1,Bosque de Tierra Firme,TF3,1a,2193,NO,Arecaceae,Euterpe precatoria Mart.,Euterpe,precatoria,0,0,0,3,0,,1,2017-01-15,2017,27.14354838709677,221.10000000000002,Euterpe,Estrella Comercial - Frutal
74698,1,Bosque de Tierra Firme,TF2,1b,614,NO,Fabaceae,Copaifera reticulata Ducke,Copaifera,reticulata,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Copaifera,Estrella Comercial - Industrial
74701,1,Bosque de Tierra Firme,TF2,1b,617,NO,Sapotaceae,Pouteria sp. 2,Pouteria,sp,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
74708,1,Bosque de Tierra Firme,TF2,1b,624,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Hevea,Estrella Comercial - Industrial
74712,1,Bosque de Tierra Firme,TF2,2a,629,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Hevea,Estrella Comercial - Industrial
74720,1,Bosque de Tierra Firme,TF2,2b,638,NO,Moraceae,Brosimum rubescens Taub.,Brosimum,rubescens,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Brosimum,Caja Fuerte - Maderable
74722,1,Bosque de Tierra Firme,TF2,3a,2191,NO,Fabaceae,Tachigali vasquezii Pipoly,Tachigali,vasquezii,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Tachigali,Ingeniero del Suelo - Fijador N
74730,1,Bosque de Tierra Firme,TF2,3a,648,NO,Sapotaceae,Pouteria torta (Mart.) Radlk.,Pouteria,torta,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
74738,1,Bosque de Tierra Firme,TF2,3b,2188,NO,Arecaceae,Euterpe precatoria Mart.,Euterpe,precatoria,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Euterpe,Estrella Comercial - Frutal
74740,1,Bosque de Tierra Firme,TF2,3b,654,NO,Fabaceae,Inga sapindoides Willd.,Inga,sapindoides,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
74745,1,Bosque de Tierra Firme,TF2,4a,661,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Hevea,Estrella Comercial - Industrial
74748,1,Bosque de Tierra Firme,TF2,4a,2183,NO,Fabaceae,Inga sp. 1,Inga,sp,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
74749,1,Bosque de Tierra Firme,TF2,4a,664,NO,Sapotaceae,Pouteria sp. 3,Pouteria,sp,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
74754,1,Bosque de Tierra Firme,TF2,4a,669,NO,Fabaceae,Tachigali vasquezii Pipoly,Tachigali,vasquezii,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Tachigali,Ingeniero del Suelo - Fijador N
74764,1,Bosque de Tierra Firme,TF2,4b,681,NO,Malvaceae,Theobroma speciosum Willd. ex Spreng.,Theobroma,speciosum,0,0,0,0,0,muerto,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Theobroma,Estrella Comercial - Frutal
74780,1,Bosque de Tierra Firme,TF2,5a,698,NO,Meliaceae,Cedrela fissilis Vell.,Cedrela,fissilis,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Cedrela,Caja Fuerte - Maderable
74789,1,Bosque de Tierra Firme,TF3,1a,2252,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Hevea,Estrella Comercial - Industrial
74825,1,Bosque de Tierra Firme,TF3,2b,746,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Hevea,Estrella Comercial - Industrial
74829,1,Bosque de Tierra Firme,TF3,2b,2256,NO,Fabaceae,Cedrelinga catenaeformis (Ducke) Ducke,Cedrelinga,catenaeformis,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Cedrelinga,Caja Fuerte - Maderable / Fijador N
74831,1,Bosque de Tierra Firme,TF3,2b,749,NO,Fabaceae,Cedrelinga catenaeformis (Ducke) Ducke,Cedrelinga,catenaeformis,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Cedrelinga,Caja Fuerte - Maderable / Fijador N
74838,1,Bosque de Tierra Firme,TF3,3a,756,NO,Fabaceae,Inga alba (Sw.) Willd.,Inga,alba,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
74851,1,Bosque de Tierra Firme,TF3,4a,765,NO,Apocynaceae,Aspidosperma vargasii A.DC.,Aspidosperma,vargasii,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Aspidosperma,Caja Fuerte - Maderable
74855,1,Bosque de Tierra Firme,TF3,4b,2242,NO,Fabaceae,Tachigali vasquezii Pipoly,Tachigali,vasquezii,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Tachigali,Ingeniero del Suelo - Fijador N
74863,1,Bosque de Tierra Firme,TF3,4b,777,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Hevea,Estrella Comercial - Industrial
74871,1,Bosque de Tierra Firme,TF3,5a,785,NO,Fabaceae,Copaifera reticulata Ducke,Copaifera,reticulata,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Copaifera,Estrella Comercial - Industrial
74875,1,Bosque de Tierra Firme,TF3,5a,2230,NO,Arecaceae,Euterpe precatoria Mart.,Euterpe,precatoria,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Euterpe,Estrella Comercial - Frutal
74880,1,Bosque de Tierra Firme,TF3,5a,790,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,frutos secos,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Hevea,Estrella Comercial - Industrial
74887,1,Bosque de Tierra Firme,TF3,5b,796,NO,Fabaceae,Copaifera reticulata Ducke,Copaifera,reticulata,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Copaifera,Estrella Comercial - Industrial
74896,1,Bosque de Tierra Firme,TF4,1a,2224,NO,Arecaceae,Euterpe precatoria Mart.,Euterpe,precatoria,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Euterpe,Estrella Comercial - Frutal
74898,1,Bosque de Tierra Firme,TF4,1a,2223,NO,Fabaceae,Inga sp. 1,Inga,sp,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
74899,1,Bosque de Tierra Firme,TF4,1a,807,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Hevea,Estrella Comercial - Industrial
74903,1,Bosque de Tierra Firme,TF4,1a,811,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Hevea,Estrella Comercial - Industrial
74909,1,Bosque de Tierra Firme,TF4,1b,817,NO,Sapotaceae,Pouteria pariry (Ducke) Baehni,Pouteria,pariry,0,0,0,0,0,liana,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
74912,1,Bosque de Tierra Firme,TF4,1b,820,NO,Olacaceae,Aptandra tubicina (Poepp.) Benth. ex Miers,Aptandra,tubicina,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Aptandra,Ingeniero del Suelo - Pionera
74929,1,Bosque de Tierra Firme,TF4,1b,2221,NO,Fabaceae,Tachigali vasquezii Pipoly,Tachigali,vasquezii,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Tachigali,Ingeniero del Suelo - Fijador N
74935,1,Bosque de Tierra Firme,TF4,2a,840,NO,Fabaceae,Inga stipularis DC.,Inga,stipularis,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
74953,1,Bosque de Tierra Firme,TF4,2b,2219,NO,Urticaceae,Cecropia sp. 2,Cecropia,sp,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Cecropia,Ingeniero del Suelo - Pionera
74958,1,Bosque de Tierra Firme,TF4,3a,867,NO,Fabaceae,Inga punctata Willd.,Inga,punctata,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
74966,1,Bosque de Tierra Firme,TF4,3a,876,NO,Bignonaceae,Jacaranda copaia (Aubl.) D.Don,Jacaranda,copaia,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Jacaranda,Ingeniero del Suelo - Pionera
74973,1,Bosque de Tierra Firme,TF4,3b,884,NO,Apocynaceae,Aspidosperma nitidum Benth. ex Müll.Arg.,Aspidosperma,nitidum,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Aspidosperma,Caja Fuerte - Maderable
74981,1,Bosque de Tierra Firme,TF4,3b,891,NO,Sapotaceae,Pouteria tarapotensis (Eichler ex Pierre) Baehni,Pouteria,tarapotensis,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
74992,1,Bosque de Tierra Firme,TF4,4b,2216,NO,Fabaceae,Tachigali vasquezii Pipoly,Tachigali,vasquezii,0,0,0,0,0,,0,2017-01-16,2017,27.14354838709677,221.10000000000002,Tachigali,Ingeniero del Suelo - Fijador N
74996,1,Bosque de Tierra Firme,TF5,1a,903,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,3,2,0,,1,2017-01-15,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
75002,1,Bosque de Tierra Firme,TF5,1a,911,NO,Fabaceae,Inga auristellae Harms,Inga,auristellae,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
75006,1,Bosque de Tierra Firme,TF5,1b,915,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
75010,1,Bosque de Tierra Firme,TF5,1b,918,NO,Fabaceae,Inga cordistipula Mart.,Inga,cordistipula,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
75016,1,Bosque de Tierra Firme,TF5,2a,923,NO,Malvaceae,Theobroma speciosum Willd. ex Spreng.,Theobroma,speciosum,0,0,1,0,0,,1,2017-01-15,2017,27.14354838709677,221.10000000000002,Theobroma,Estrella Comercial - Frutal
75023,1,Bosque de Tierra Firme,TF5,2a,930,NO,Apocynaceae,Aspidosperma rigidum Rusby,Aspidosperma,rigidum,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Aspidosperma,Caja Fuerte - Maderable
75024,1,Bosque de Tierra Firme,TF5,2b,934,NO,Fabaceae,Dipteryx micrantha Harms,Dipteryx,micrantha,3,3,0,0,0,,1,2017-01-15,2017,27.14354838709677,221.10000000000002,Dipteryx,Estrella Comercial - Industrial
75035,1,Bosque de Tierra Firme,TF5,3a,942,NO,Fabaceae,Inga edulis Mart.,Inga,edulis,0,0,0,0,0,muerto,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
75039,1,Bosque de Tierra Firme,TF5,3a,946,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,0,0,0,muerto,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
75042,1,Bosque de Tierra Firme,TF5,3a,2203,NO,Arecaceae,Bactris gasipaes Kunth,Bactris,gasipaes,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Bactris,Estrella Comercial - Frutal
75054,1,Bosque de Tierra Firme,TF5,4a,965,NO,Fabaceae,Copaifera reticulata Ducke,Copaifera,reticulata,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Copaifera,Estrella Comercial - Industrial
75056,1,Bosque de Tierra Firme,TF5,4a,2206,NO,Arecaceae,Bactris gasipaes Kunth,Bactris,gasipaes,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Bactris,Estrella Comercial - Frutal
75059,1,Bosque de Tierra Firme,TF5,4a,968,NO,Sapotaceae,Pouteria sp. 3,Pouteria,sp,0,0,0,0,0,flores secas,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
75061,1,Bosque de Tierra Firme,TF5,4a,970,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
75069,1,Bosque de Tierra Firme,TF5,4b,983,NO,Bignonaceae,Jacaranda copaia subsp. spectabilis (Mart. ex DC.) A.H.Gentry,Jacaranda,copaia subsp. spectabilis,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Jacaranda,Ingeniero del Suelo - Pionera
75072,1,Bosque de Tierra Firme,TF5,4b,986,NO,Sapotaceae,Pouteria tarapotensis (Eichler ex Pierre) Baehni,Pouteria,tarapotensis,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
75074,1,Bosque de Tierra Firme,TF5,4b,2577,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
75075,1,Bosque de Tierra Firme,TF5,4b,988,NO,Moraceae,Brosimum acutifolium subsp. obovatum (Ducke) C.C.Berg,Brosimum,acutifolium subsp. obovatum,0,0,0,0,0,hojas nuevas,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Brosimum,Caja Fuerte - Maderable
75077,1,Bosque de Tierra Firme,TF5,4b,990,NO,Sapotaceae,Pouteria tarapotensis (Eichler ex Pierre) Baehni,Pouteria,tarapotensis,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Pouteria,Estrella Comercial - Frutal
75081,1,Bosque de Tierra Firme,TF5,4b,994,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
75082,1,Bosque de Tierra Firme,TF5,4b,2208,NO,Fabaceae,Dipteryx micrantha Harms,Dipteryx,micrantha,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Dipteryx,Estrella Comercial - Industrial
75089,1,Bosque de Tierra Firme,TF5,5a,2211,NO,Apocynaceae,Aspidosperma vargasii A.DC.,Aspidosperma,vargasii,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Aspidosperma,Caja Fuerte - Maderable
75092,1,Bosque de Tierra Firme,TF5,5a,994A,NO,Apocynaceae,Aspidosperma rigidum Rusby,Aspidosperma,rigidum,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Aspidosperma,Caja Fuerte - Maderable
75095,1,Bosque de Tierra Firme,TF5,5b,998,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Swartzia,Ingeniero del Suelo - Fijador N
75100,1,Bosque de Tierra Firme,TF5,5b,2214,NO,Fabaceae,Inga sp. 1,Inga,sp,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Inga,Ingeniero del Suelo - Fijador N
75102,1,Bosque de Tierra Firme,TF5,5b,958A,NO,Apocynaceae,Aspidosperma vargasii A.DC.,Aspidosperma,vargasii,0,0,0,0,0,,0,2017-01-15,2017,27.14354838709677,221.10000000000002,Aspidosperma,Caja Fuerte - Maderable
76621,2,Bosque de Tierra Firme,TF1,1a,501,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2017-02-11,2017,26.996428571428567,354.50000000000017,Swartzia,Ingeniero del Suelo - Fijador N
76624,2,Bosque de Tierra Firme,TF1,1a,504,NO,Fabaceae,Swartzia tomentifera (Ducke) Ducke,Swartzia,tomentifera,0,0,0,0,0,,0,2017-02-11,2017,26.996428571428567,354.50000000000017,Swartzia,Ingeniero del Suelo - Fijador N
76626,2,Bosque de Tierra Firme,TF1,1a,506,NO,Apocynaceae,Aspidosperma nitidum Benth. ex Müll.Arg.,Aspidosperma,nitidum,0,0,0,0,0,,0,2017-02-11,2017,26.996428571428567,354.50000000000017,Aspidosperma,Caja Fuerte - Maderable
76633,2,Bosque de Tierra Firme,TF1,1b,512,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2017-02-11,2017,26.996428571428567,354.50000000000017,Pouteria,Estrella Comercial - Frutal
76639,2,Bosque de Tierra Firme,TF1,2a,2179,NO,Arecaceae,Bactris gasipaes Kunth,Bactris,gasipaes,0,0,0,0,0,,0,2017-02-11,2017,26.996428571428567,354.50000000000017,Bactris,Estrella Comercial - Frutal
76651,2,Bosque de Tierra Firme,TF1,2b,2176,NO,Fabaceae,Inga sp. 1,Inga,sp,0,0,2,0,0,,1,2017-02-11,2017,26.996428571428567,354.50000000000017,Inga,Ingeniero del Suelo - Fijador N
76652,2,Bosque de Tierra Firme,TF1,2b,2175,NO,Sapotaceae,Pouteria sp. 3,Pouteria,sp,0,0,0,0,0,,0,2017-02-11,2017,26.996428571428567,354.50000000000017,Pouteria,Estrella Comercial - Frutal
76654,2,Bosque de Tierra Firme,TF1,2b,528,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2017-02-11,2017,26.996428571428567,354.50000000000017,Erythrina,Ingeniero del Suelo - Fijador N
76655,2,Bosque de Tierra Firme,TF1,2b,529,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2017-02-11,2017,26.996428571428567,354.50000000000017,Erythrina,Ingeniero del Suelo - Fijador N
76657,2,Bosque de Tierra Firme,TF1,2b,2173,NO,Fabaceae,Inga sp. 1,Inga,sp,0,0,0,0,0,,0,2017-02-11,2017,26.996428571428567,354.50000000000017,Inga,Ingeniero del Suelo - Fijador N
76664,2,Bosque de Tierra Firme,TF1,3a,2163,NO,Fabaceae,Inga sp. 1,Inga,sp,0,0,0,0,0,,0,2017-02-11,2017,26.996428571428567,354.50000000000017,Inga,Ingeniero del Suelo - Fijador N
76671,2,Bosque de Tierra Firme,TF1,3b,547,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2017-02-11,2017,26.996428571428567,354.50000000000017,Erythrina,Ingeniero del Suelo - Fijador N
